2026-05-19 04:52:35 | INFO | exchanges.kucoin | WS connecting connection_id=1 url=wss://ws-api-spot.kucoin.com/?token=2neAiuYvAU61ZDXANAGAsiL4-iAExhsBXZxftpOeh_55i3Ysy2q2LEsEWU64mdzUOPusi34M_wGoSf7iNyEWJ5tR6F7tPMVhblRtW1lcwxB532PKIsXogdiYB9J6i9GjsxUuhPw3Blq6rhZlGykT3Vp1phUafnulOOpts-MEmEFYEaz4Hzf02kNuPvTTk2TFJBvJHl5Vs9Y=.Vkv_NeLzPzdRxIYFN9V6hg==&connectId=cpv2-1 symbols=['SOL-USDT', 'XRP-USDT', 'DOGE-USDT', 'SUI-USDT', 'ADA-USDT', 'AVAX-USDT', 'ZEC-USDT', 'LINK-USDT', 'PEPE-USDT', 'LTC-USDT', 'NEAR-USDT', 'XMR-USDT', 'UNI-USDT', 'BNB-USDT', 'DOT-USDT', 'PENGU-USDT', 'WLD-USDT', 'SHIB-USDT', 'TON-USDT', 'ARB-USDT', 'HTX-USDT', 'BTC-USDT', 'ETH-USDT', 'OP-USDT', 'MATIC-USDT', 'IMX-USDT', 'APT-USDT', 'SEI-USDT', 'TIA-USDT', 'INJ-USDT', 'RNDR-USDT', 'ENA-USDT', 'PYTH-USDT', 'BLUR-USDT', 'AEVO-USDT', 'FLOKI-USDT', 'BONK-USDT', 'WIF-USDT', 'MEME-USDT', 'KCS-USDT']
2026-05-19 05:12:28 | INFO | exchanges.kucoin | WS connecting connection_id=1 url=wss://ws-api-spot.kucoin.com/?token=2neAiuYvAU61ZDXANAGAsiL4-iAExhsBXZxftpOeh_55i3Ysy2q2LEsEWU64mdzUOPusi34M_wGoSf7iNyEWJ5tR6F7tPMVhblRtW1lcwxB532PKIsXogdiYB9J6i9GjsxUuhPw3Blq6rhZlGykT3Vp1phUafnulOOpts-MEmEFYEaz4Hzf02kNuPvTTk2TFJBvJHl5Vs9Y=.Vkv_NeLzPzdRxIYFN9V6hg==&connectId=cpv2-1 symbols=['SOL-USDT', 'XRP-USDT', 'DOGE-USDT', 'SUI-USDT', 'ADA-USDT', 'AVAX-USDT', 'ZEC-USDT', 'LINK-USDT', 'PEPE-USDT', 'LTC-USDT', 'NEAR-USDT', 'XMR-USDT', 'UNI-USDT', 'BNB-USDT', 'DOT-USDT', 'PENGU-USDT', 'WLD-USDT', 'SHIB-USDT', 'TON-USDT', 'ARB-USDT', 'HTX-USDT', 'BTC-USDT', 'ETH-USDT', 'OP-USDT', 'MATIC-USDT', 'IMX-USDT', 'APT-USDT', 'SEI-USDT', 'TIA-USDT', 'INJ-USDT', 'RNDR-USDT', 'ENA-USDT', 'PYTH-USDT', 'BLUR-USDT', 'AEVO-USDT', 'FLOKI-USDT', 'BONK-USDT', 'WIF-USDT', 'MEME-USDT', 'KCS-USDT']
2026-05-19 05:12:31 | INFO | exchanges.kucoin | WS connected connection_id=1
2026-05-19 05:13:17 | WARNING | exchanges.kucoin | WS closed connection_id=1 reconnects=17: code=None reason=. Retry in 2.0s.
2026-05-19 05:13:43 | INFO | exchanges.kucoin | WS connecting connection_id=1 url=wss://ws-api-spot.kucoin.com/?token=2neAiuYvAU61ZDXANAGAsiL4-iAExhsBXZxftpOeh_55i3Ysy2q2LEsEWU64mdzUOPusi34M_wGoSf7iNyEWJ5tR6F7tPMVhblRtW1lcwxB532PKIsXogdiYB9J6i9GjsxUuhPw3Blq6rhZlGykT3Vp1phUafnulOOpts-MEmEFYEaz4Hzf02kNuPvTTk2TFJBvJHl5Vs9Y=.Vkv_NeLzPzdRxIYFN9V6hg==&connectId=cpv2-1 symbols=['SOL-USDT', 'XRP-USDT', 'DOGE-USDT', 'SUI-USDT', 'ADA-USDT', 'AVAX-USDT', 'ZEC-USDT', 'LINK-USDT', 'PEPE-USDT', 'LTC-USDT', 'NEAR-USDT', 'XMR-USDT', 'UNI-USDT', 'BNB-USDT', 'DOT-USDT', 'PENGU-USDT', 'WLD-USDT', 'SHIB-USDT', 'TON-USDT', 'ARB-USDT', 'HTX-USDT', 'BTC-USDT', 'ETH-USDT', 'OP-USDT', 'MATIC-USDT', 'IMX-USDT', 'APT-USDT', 'SEI-USDT', 'TIA-USDT', 'INJ-USDT', 'RNDR-USDT', 'ENA-USDT', 'PYTH-USDT', 'BLUR-USDT', 'AEVO-USDT', 'FLOKI-USDT', 'BONK-USDT', 'WIF-USDT', 'MEME-USDT', 'KCS-USDT']
2026-05-19 05:13:45 | INFO | exchanges.kucoin | WS connected connection_id=1
2026-05-19 05:14:27 | WARNING | exchanges.kucoin | WS closed connection_id=1 reconnects=18: code=None reason=. Retry in 2.0s.
2026-05-19 05:14:56 | INFO | exchanges.kucoin | WS connecting connection_id=1 url=wss://ws-api-spot.kucoin.com/?token=2neAiuYvAU61ZDXANAGAsiL4-iAExhsBXZxftpOeh_55i3Ysy2q2LEsEWU64mdzUOPusi34M_wGoSf7iNyEWJ5tR6F7tPMVhblRtW1lcwxB532PKIsXogdiYB9J6i9GjsxUuhPw3Blq6rhZlGykT3Vp1phUafnulOOpts-MEmEFYEaz4Hzf02kNuPvTTk2TFJBvJHl5Vs9Y=.Vkv_NeLzPzdRxIYFN9V6hg==&connectId=cpv2-1 symbols=['SOL-USDT', 'XRP-USDT', 'DOGE-USDT', 'SUI-USDT', 'ADA-USDT', 'AVAX-USDT', 'ZEC-USDT', 'LINK-USDT', 'PEPE-USDT', 'LTC-USDT', 'NEAR-USDT', 'XMR-USDT', 'UNI-USDT', 'BNB-USDT', 'DOT-USDT', 'PENGU-USDT', 'WLD-USDT', 'SHIB-USDT', 'TON-USDT', 'ARB-USDT', 'HTX-USDT', 'BTC-USDT', 'ETH-USDT', 'OP-USDT', 'MATIC-USDT', 'IMX-USDT', 'APT-USDT', 'SEI-USDT', 'TIA-USDT', 'INJ-USDT', 'RNDR-USDT', 'ENA-USDT', 'PYTH-USDT', 'BLUR-USDT', 'AEVO-USDT', 'FLOKI-USDT', 'BONK-USDT', 'WIF-USDT', 'MEME-USDT', 'KCS-USDT']
2026-05-19 05:14:57 | INFO | exchanges.kucoin | WS connected connection_id=1
2026-05-19 05:15:40 | WARNING | exchanges.kucoin | WS closed connection_id=1 reconnects=19: code=None reason=. Retry in 2.0s.
2026-05-19 05:16:06 | INFO | exchanges.kucoin | WS connecting connection_id=1 url=wss://ws-api-spot.kucoin.com/?token=2neAiuYvAU61ZDXANAGAsiL4-iAExhsBXZxftpOeh_55i3Ysy2q2LEsEWU64mdzUOPusi34M_wGoSf7iNyEWJ5tR6F7tPMVhblRtW1lcwxB532PKIsXogdiYB9J6i9GjsxUuhPw3Blq6rhZlGykT3Vp1phUafnulOOpts-MEmEFYEaz4Hzf02kNuPvTTk2TFJBvJHl5Vs9Y=.Vkv_NeLzPzdRxIYFN9V6hg==&connectId=cpv2-1 symbols=['SOL-USDT', 'XRP-USDT', 'DOGE-USDT', 'SUI-USDT', 'ADA-USDT', 'AVAX-USDT', 'ZEC-USDT', 'LINK-USDT', 'PEPE-USDT', 'LTC-USDT', 'NEAR-USDT', 'XMR-USDT', 'UNI-USDT', 'BNB-USDT', 'DOT-USDT', 'PENGU-USDT', 'WLD-USDT', 'SHIB-USDT', 'TON-USDT', 'ARB-USDT', 'HTX-USDT', 'BTC-USDT', 'ETH-USDT', 'OP-USDT', 'MATIC-USDT', 'IMX-USDT', 'APT-USDT', 'SEI-USDT', 'TIA-USDT', 'INJ-USDT', 'RNDR-USDT', 'ENA-USDT', 'PYTH-USDT', 'BLUR-USDT', 'AEVO-USDT', 'FLOKI-USDT', 'BONK-USDT', 'WIF-USDT', 'MEME-USDT', 'KCS-USDT']
2026-05-19 05:16:08 | INFO | exchanges.kucoin | WS connected connection_id=1
2026-05-19 05:16:54 | WARNING | exchanges.kucoin | WS closed connection_id=1 reconnects=20: code=None reason=. Retry in 2.0s.
2026-05-19 05:17:29 | INFO | exchanges.kucoin | WS connecting connection_id=1 url=wss://ws-api-spot.kucoin.com/?token=2neAiuYvAU61ZDXANAGAsiL4-iAExhsBXZxftpOeh_55i3Ysy2q2LEsEWU64mdzUOPusi34M_wGoSf7iNyEWJ5tR6F7tPMVhblRtW1lcwxB532PKIsXogdiYB9J6i9GjsxUuhPw3Blq6rhZlGykT3Vp1phUafnulOOpts-MEmEFYEaz4Hzf02kNuPvTTk2TFJBvJHl5Vs9Y=.Vkv_NeLzPzdRxIYFN9V6hg==&connectId=cpv2-1 symbols=['SOL-USDT', 'XRP-USDT', 'DOGE-USDT', 'SUI-USDT', 'ADA-USDT', 'AVAX-USDT', 'ZEC-USDT', 'LINK-USDT', 'PEPE-USDT', 'LTC-USDT', 'NEAR-USDT', 'XMR-USDT', 'UNI-USDT', 'BNB-USDT', 'DOT-USDT', 'PENGU-USDT', 'WLD-USDT', 'SHIB-USDT', 'TON-USDT', 'ARB-USDT', 'HTX-USDT', 'BTC-USDT', 'ETH-USDT', 'OP-USDT', 'MATIC-USDT', 'IMX-USDT', 'APT-USDT', 'SEI-USDT', 'TIA-USDT', 'INJ-USDT', 'RNDR-USDT', 'ENA-USDT', 'PYTH-USDT', 'BLUR-USDT', 'AEVO-USDT', 'FLOKI-USDT', 'BONK-USDT', 'WIF-USDT', 'MEME-USDT', 'KCS-USDT']
2026-05-19 05:17:30 | INFO | exchanges.kucoin | WS connected connection_id=1
2026-05-19 05:18:15 | WARNING | exchanges.kucoin | WS closed connection_id=1 reconnects=21: code=None reason=. Retry in 2.0s.
2026-05-19 05:18:45 | INFO | exchanges.kucoin | WS connecting connection_id=1 url=wss://ws-api-spot.kucoin.com/?token=2neAiuYvAU61ZDXANAGAsiL4-iAExhsBXZxftpOeh_55i3Ysy2q2LEsEWU64mdzUOPusi34M_wGoSf7iNyEWJ5tR6F7tPMVhblRtW1lcwxB532PKIsXogdiYB9J6i9GjsxUuhPw3Blq6rhZlGykT3Vp1phUafnulOOpts-MEmEFYEaz4Hzf02kNuPvTTk2TFJBvJHl5Vs9Y=.Vkv_NeLzPzdRxIYFN9V6hg==&connectId=cpv2-1 symbols=['SOL-USDT', 'XRP-USDT', 'DOGE-USDT', 'SUI-USDT', 'ADA-USDT', 'AVAX-USDT', 'ZEC-USDT', 'LINK-USDT', 'PEPE-USDT', 'LTC-USDT', 'NEAR-USDT', 'XMR-USDT', 'UNI-USDT', 'BNB-USDT', 'DOT-USDT', 'PENGU-USDT', 'WLD-USDT', 'SHIB-USDT', 'TON-USDT', 'ARB-USDT', 'HTX-USDT', 'BTC-USDT', 'ETH-USDT', 'OP-USDT', 'MATIC-USDT', 'IMX-USDT', 'APT-USDT', 'SEI-USDT', 'TIA-USDT', 'INJ-USDT', 'RNDR-USDT', 'ENA-USDT', 'PYTH-USDT', 'BLUR-USDT', 'AEVO-USDT', 'FLOKI-USDT', 'BONK-USDT', 'WIF-USDT', 'MEME-USDT', 'KCS-USDT']
2026-05-19 05:18:46 | INFO | exchanges.kucoin | WS connected connection_id=1
2026-05-19 05:19:29 | WARNING | exchanges.kucoin | WS closed connection_id=1 reconnects=22: code=None reason=. Retry in 2.0s.
2026-05-19 05:19:57 | INFO | exchanges.kucoin | WS connecting connection_id=1 url=wss://ws-api-spot.kucoin.com/?token=2neAiuYvAU61ZDXANAGAsiL4-iAExhsBXZxftpOeh_55i3Ysy2q2LEsEWU64mdzUOPusi34M_wGoSf7iNyEWJ5tR6F7tPMVhblRtW1lcwxB532PKIsXogdiYB9J6i9GjsxUuhPw3Blq6rhZlGykT3Vp1phUafnulOOpts-MEmEFYEaz4Hzf02kNuPvTTk2TFJBvJHl5Vs9Y=.Vkv_NeLzPzdRxIYFN9V6hg==&connectId=cpv2-1 symbols=['SOL-USDT', 'XRP-USDT', 'DOGE-USDT', 'SUI-USDT', 'ADA-USDT', 'AVAX-USDT', 'ZEC-USDT', 'LINK-USDT', 'PEPE-USDT', 'LTC-USDT', 'NEAR-USDT', 'XMR-USDT', 'UNI-USDT', 'BNB-USDT', 'DOT-USDT', 'PENGU-USDT', 'WLD-USDT', 'SHIB-USDT', 'TON-USDT', 'ARB-USDT', 'HTX-USDT', 'BTC-USDT', 'ETH-USDT', 'OP-USDT', 'MATIC-USDT', 'IMX-USDT', 'APT-USDT', 'SEI-USDT', 'TIA-USDT', 'INJ-USDT', 'RNDR-USDT', 'ENA-USDT', 'PYTH-USDT', 'BLUR-USDT', 'AEVO-USDT', 'FLOKI-USDT', 'BONK-USDT', 'WIF-USDT', 'MEME-USDT', 'KCS-USDT']
2026-05-19 05:20:00 | INFO | exchanges.kucoin | WS connected connection_id=1
2026-05-19 05:20:43 | WARNING | exchanges.kucoin | WS closed connection_id=1 reconnects=23: code=None reason=. Retry in 2.0s.
2026-05-19 05:21:12 | INFO | exchanges.kucoin | WS connecting connection_id=1 url=wss://ws-api-spot.kucoin.com/?token=2neAiuYvAU61ZDXANAGAsiL4-iAExhsBXZxftpOeh_55i3Ysy2q2LEsEWU64mdzUOPusi34M_wGoSf7iNyEWJ5tR6F7tPMVhblRtW1lcwxB532PKIsXogdiYB9J6i9GjsxUuhPw3Blq6rhZlGykT3Vp1phUafnulOOpts-MEmEFYEaz4Hzf02kNuPvTTk2TFJBvJHl5Vs9Y=.Vkv_NeLzPzdRxIYFN9V6hg==&connectId=cpv2-1 symbols=['SOL-USDT', 'XRP-USDT', 'DOGE-USDT', 'SUI-USDT', 'ADA-USDT', 'AVAX-USDT', 'ZEC-USDT', 'LINK-USDT', 'PEPE-USDT', 'LTC-USDT', 'NEAR-USDT', 'XMR-USDT', 'UNI-USDT', 'BNB-USDT', 'DOT-USDT', 'PENGU-USDT', 'WLD-USDT', 'SHIB-USDT', 'TON-USDT', 'ARB-USDT', 'HTX-USDT', 'BTC-USDT', 'ETH-USDT', 'OP-USDT', 'MATIC-USDT', 'IMX-USDT', 'APT-USDT', 'SEI-USDT', 'TIA-USDT', 'INJ-USDT', 'RNDR-USDT', 'ENA-USDT', 'PYTH-USDT', 'BLUR-USDT', 'AEVO-USDT', 'FLOKI-USDT', 'BONK-USDT', 'WIF-USDT', 'MEME-USDT', 'KCS-USDT']
2026-05-19 05:21:15 | INFO | exchanges.kucoin | WS connected connection_id=1
2026-05-19 05:21:59 | WARNING | exchanges.kucoin | WS closed connection_id=1 reconnects=24: code=None reason=. Retry in 2.0s.
